Ldi|date/time conversion
pitcinit|UTL_TCP.INITIALIZE_I
pitcfl|UTL_TCP.FLUSH_I
pitcr|UTL_TCP.READ_I
pitcra|UTL_TCP.AVAILABLE_I
pitcrl|UTL_TCP.READ_LINE_
pitcrt|UTL_TCP.READ_TEXT_I
pitcssl|UTL_TCP.START_SSL_I
pitcw|UTL_TCP.WRITE_I
pitcwl|UTL_TCP.WRITE_LINE_I
pitcwt|UTL_TCP.WRITE_TEXT_I
piur|utl_url support
piuriesc|UTL_URL.ESCAPE_I
piuriune|UTL_URL.UNESCAPE_I
pk|PLSQL KG interface
pl|PLSQL infrastructure
plio|object instantiation
pliodl|delete function
plitblm|PLSQL apps
pls|PLSQL PSD standalones
plslm|ncomp processing
plsm|plsql handling collections
plsql_run|single entry point for top level pfrrun and penrun
plst|code execution
plswa|Programmatic Interfaces to/from PL/SQL
plzsql|STANDARD.PLZSQL SQL_DDL
pmuc|plsql handling collections
pmuo|plsql handling collections
pmux|plsql handling collections
pncutil|PLSQL infrastructure
pp|PLSQL infrastructure
pri|remote interface
pricbr|callback, remote
prient|run given (rpc) entrypoint
prient2|common code to run given entrypoint, could be rpc or non-rpc
prifold|rpc forwarding to older releases
priold|rpc forwarding to older releases
prm|parameter handling with sql layer
prs|parse
prsase|initialisation parameter names
prscmd|command
prsctc|create table/cluster
prsdel|delete
prsdrv|driver (?)
prspo_proc_opts|(or only validate) PHysical Attribute specification
prsrss|recursive alter system or session
prssz|parse context to be saved
prsxpl|explain statement
ps|PLSQL infrastructure
psd|programmatic interfaces to/from 
psd_asct|DBMS_SESSION.PSD_ASCT ADD_SQL_CONNECTION_TEST
psd_dct|DBMS_SESSION.PSD_DCT DISABLE_CONNECTION_TEST
psd_dsct|DBMS_SESSION.PSD_DSCT DELETE_SQL_CONNECTION_TEST
psd_ect|DBMS_SESSION.ECT ENABLE_CONNECTION_TEST
psd_package_memory_utilizatio2|DBMS_SESSION.PSD_PACKAGE_MEMORY_UTILIZATIO2 GET_PACKAGE_MEMORY_UTILIZATION
psd_package_memory_utilization|DBMS_SESSION.PSD_PACKAGE_MEMORY_UTILIZATION
psd_set_schema_deferred|DBMS_SESSION.PSD_SET_SCHEMA_DEFERRED SET_CURRENT_SCHEMA_DEFERRED
psdanam|DBMS_UTILITY.PSDANAM LNAME_PARSE
psdbnd|manage bind variables
psdcatet|DBMS_UTILITY.PSD_CATET CREATE_ALTER_TYPE_ERROR_TABLE
psdcnam|DBMS_UTILITY.PSDCNAM CANONICALIZE
psddbv|DBMS_UTILITY.PSDDBV DB_VERSION
psddin|DBMS_SESSION.PSDDIN RESET_PACKAGE
psdddl|execute DDL
psddr0|Null pointer definitions for ttcdrv callback and context.
psdgbt|get bind info
psdgcscn|DBMS_TRANSACTION.PSDGCSCN GET_CURRENT_SCN
psdgtr|DBMS_UTILITY.PSDGTR GET_TZ_TRANSITIONS
psdevn|plsql debugger
psdfmr|DBMS_SESSION.PSDFMR FREE_UNUSED_USER_MEMORY
psdhot|DBMS_SHARED_POOL.PSDHOT MARKHOT
psdicd|plsql call c
psdire|DBMS_SESSION.PSDIRE IS_ROLE_ENABLED
psdisa|DBMS_SESSION.PSDISA IS_SESSION_ALIVE
psdkep|DBMS_SHARED_POOL.PSDKEP KEEP
psdkepnew|DBMS_SHARED_POOL.PSDKEPNEW
psdlcv|DBMS_LOCK.PSDLCV
psdlgt|DBMS_LOCK.PSDLGT
psdlrl|DBMS_LOCK.PSDLRL
psdnohot|DBMS_SHARED_POOL.PSDNOHOT UNMARKHOT
psdocs|DBMS_UTILITY.PSDOCS OLD_CURRENT_SCHEMA
psdocu|DBMS_UTILITY.PSDOCU OLD_CURRENT_USER
psdpur|DBMS_SHARED_POOL.PSDPUR PURGE
psdpurnew|DBMS_SHARED_POOL.PSDPURNEW
psdwat|DBMS_LOCK.PSDWAT DBMS_SESSION.PSDWAT SLEEP
psdmsc|system dependent misc functions
psdpgi|open and close cursor support
psdrin|DBMS_SESSION.PSDRIN REINITIALIZE
psdstfp|DBMS_DDL.PSDSTFP
psduis|DBMS_SESSION.PSDUIS UNIQUE_SESSION_ID
psdwat|DBMS_DG.PSDWAT
psf|instantiating plsql in library cache
pso|PLSQL PSD generic
psu|PLSQL PSD generic
psx|PLSQL PSD standalones
pt|PLSQL IDL
ptf|polymorphic table functions
pu|PLSQL infrastructure
q|query
qba|buffer allocation
qbadrv|create control structures
qbaopn|create control structures
qc|compile
qcd|semantic analysis
qcdo|dictionary support for objects
qcdoloi|load object specific information
qcp|parse
qcpbex|boolean expression
qcpbfa|boolean term
qcpbte|boolean factor
qcpicmd|command
qcpiere|expression relop expression
qcpierr|raise error
qcpiidn|next identifier
qcpilcl|logical clause
qcpilcl0|(private) 
qcpiltb|lock table command
qcpitnm|table name
qcplgnt|lexer get next token
qci|language parser and semantic analyser
qciSetPlSqlCtx|set plsql context during a compile
qcop|parse
qcpi|parse
qcpi3|parse
qcpi4|parse
qcpi5|parse
qcpibex|boolean expressions
qcpibfa|boolean term
qcpibte|boolean factor
qcpiere|expression relop expression
qcpilcl|logical clause
qcpilcl0|local
qcplgte|logically group SQL text (?)
qcs|semantic analysis
qcso|OBJECTS
qct|type check operations
qctcopn|typechecks the query block and its descendant
qcto|operators
qctopls|typecheck OPTPLS operator
qcu|utility
qcuErr|error
qcuErroep|oracle error position
qe|execute
qeae|aggregate (order by) elimination (?)
qeaeCn1Serial|count function
qec|checks
qecdrv|driver
qecrlssub|release resources subroutine
qee|SQL execution
qer|rowsource
qerae|and equal
qerandv|approximate NDV
qerandvFetch|fetch
qerandvRop|row procedure callback
qerba|bitmap index and
qerbc|bitmap index compaction
qerbi|bitmap index creation
qerbl|Bloom Filter
qerbm|minus
qerbo|bitmap index or
qerbu|bitmap index unlimited or
qerbx|bitmap index access
qercb|connect by
qercbi|support functions
qerco|count
qercoFetch|fetch
qerdl|delete
qerep|explosion
qerff|fifo buffer
qerfi|first row
qerfl|filter definition
qerflFetchOutside|fetch row from a row source
qerfu|update
qerfx|fixed table
qerfxArrayMaxSize|array max size
qerfxGConId|get container id
qerfxGCol|get column
qerfxFetch|fetch
qergh|hash group by
qerghStart|start
qergi|granule iterator (partitioning)
qergiFetch|Fetch procedure of PX granule Iterator Row source Rowid
qergr|group by rollup
qergs|group by sort
qergsFetch|fetch
qergv|vector aggregate
qerhc|hash clusters
qerhj|hash join
qerhjAllocateX|allocate
qerhjWalkHashBucket|walk a list of pointers in a hash bucket and check for a match
qeril|in list
qerim|index maintenance
qerix|index
qerixFetchFastFullScan|index fast full scan
qerixtFetch|fetch operation for index range scan
qerjo|nested loop outer
qerjoFetch|fetch from join rowsource
qerjot|join tunneling
qerjotFetch|fetch
qerle|linear execution implementation
qerli|parallel create index
qerlt|load table
qerltRop|row procedure callback
qerlt_olev|out-of-line columns, evaluate and stash away
qerlt_snv|stash away and new values
qerltFetch|fetch
qerltc|conventional
qerltcFetch|main processing function
qerltcFreeMemory|free memory
qerltcPostInsertProcessing|post single row load processing
qerltcStart|initialising function
qerltcSingleRowLoad|main single row insertion function
qerns|group by nosort
qeroc|object collection iterator
qerocStart|create a collection iterator row-source to iterate
qeroi|extensibel indexing query component
qeroifcc|fast call close
qeroifcsu|fast call switch user
qeroiirc|invoke rowsource close
qerpa|partition
qerpf|query execution prefetch
qerpsel|parallel execution PX selector
qerpx|parallel execution 
qerpxFetch|fetch method for parallelizer row source
qerpxSlaveFetch|fetch method row source
qerrc|vector translate
qerrm|remote
qersc|AQP
qerse|set implementation
qerso|sort
qersoFetch|fetch from from a sort row source 
qersoProcessULS|process underlying row source
qersq|sequence number
qerst|statistics
qerstFetch|row source fetch
qertb|table access
qertbFetch|fetch
qertbFetchByRowId|using inderlying row source by rowid or cluster key
qertbSaveMethod|save IO request for batching(?)
qertq|table queue (px)
qertqoFetch|output table queue fetch method
qertqoInitRowDesc|use tqo row vector to determine the partitioning columns
qerua|union all
qeruaStart|start
qeruaFetch|fetch
qerup|update
qerupFetch|fetch
qerus|upsert
qerusAllocateX|allocate row source
qervw|view
qervwFetch|fetch 
qervwRowProcedure|row procedure
qerwn|window
qerxl|vector translate
qerxp|XDB Query
qerxt|external table
qerxtAllocate|row source allocate
qes|services
qesSageEnabled|test if exadata storage servers are used
qesaAggNonDist|create/compute non-distinct aggregates
qesbl|bloom filter
qesdp|AQP
qesdpiBeginPrepare|DBMS_DST.BEGIN_PREPARE_KERNEL
qesdpiBeginUpgrade|DBMS_DST.BEGIN_UPGRADE_KERNEL
qesdpiChkPrivs|DBMS_DST.CHECK_PRIVILEGES
qesdpiChkTZVer|DBMS_DST.CHECK_TZ_VERSION
qesdpiEndPrepare|DBMS_DST.END_PREPARE_KERNEL
qesdpiEndUpgrade|DBMS_DST.END_UPGRADE_KERNEL
qesdpiFindAffTabs|DBMS_DST.FIND_AFFECTED_TABLES_KERNEL
qesdpiGetAndLockDSTProp|DBMS_DST.GET_AND_LOCK_DST_PROPERTY
qesdpiGetLatestTZVer|DBMS_DST.GET_LATEST_TIMEZONE_VERSION
qesdpiGetSGAUpStateTyp|DBMS_DST.SGA_UPGRADE_STATE
qesdpiLoadSecTZ|DBMS_DST.LOAD_SECONDARY_KERNEL
qesdpiUnLoadSecTZ|DBMS_DST.UNLOAD_SECONDARY_KERNEL
qesdpiUpgradeTable|DBMS_DST.UPGRADE_TABLE_KERNEL
qesgv|vector aggregate
qesma|partitioning
qesmm|memory manager (pga)
qespc|partitioning
qesrc|result cache
qesrcPS_BKDrv|DBMS_RESULT_CACHE.BK_DRV BLACKLIST_ADD/REMOVE/CLEAR
qesrcPS_BKLst|DBMS_RESULT_CACHE.BK_LST BLACK_LIST
qesrcPS_Byp|DBMS_RESULT_CACHE.BYPASS_
qesrcPS_Del|DBMS_RESULT_CACHE.DELETE_DEPENDENCY
qesrcPS_Flush|DBMS_RESULT_CACHE.FLUSH_
qesrcPS_Inv|DBMS_RESULT_CACHE.INVALIDATE_
qesrcPS_InvObj0|DBMS_RESULT_CACHE.INVALIDATE_OBJECT0
qesrcPS_InvObj1|DBMS_RESULT_CACHE.INVALIDATE_OBJECT1
qesrcPS_MemSta|DBMS_RESULT_CACHE.MEMSTA
qesrcPS_MemSum|DBMS_RESULT_CACHE.MEMSUM
qesrcPS_NspCnt|DBMS_RESULT_CACHE.NAMESPACES
qesrcPS_ReliesOn|DBMS_RESULT_CACHE.RELIES_ON_
qesrcPS_Status|DBMS_RESULT_CACHE.STATUS_
qesst|statistic functions
qesstPIncBeta|DBMS_STAT_FUNCS_AUX.IN_BETA_CALLOUT
qesstPIncGamma|DBMS_STAT_FUNCS.INC_GAMMA_CALLOUT
qesstPIncGammaC|DBMS_STAT_FUNCS_AUX.INC_GAMMA_C_CALLOUT
qesstPKSSig|DBMS_STAT_FUNCS.SIG_KS_CALLOUT
qesxl|vector translate
qesxlp|PX
qk|kernel
qka|allocation
qkadrv|allocate query structures
qkaffs|fast full scan
qkajoi|join processing
qkanindex|analyzes the usage of the argument non-clustered index
qkaqkn|row source allocation
qkaset|set expression
qkatab|runtime allocation for base table row sources
qkatrv|traverse set expression tree
qkauna|union or union all
qke|expressions
qkexl|vector translate
qkk|allocate
qkn|allocate
qknr|rowsets setup
qks|sql
qks3t|temp table transformation
qksan|analyze
qksctx|MPGE
qksds|Dynamic Sampling Services
qksmm|compiler memory management
qksmms|simulation
qksop|compilter operand processing
qksqbApplyToQbc|Query compilation for query blocks - apply to QB
qksqbApplyToQbcLoc|local
qksvc|Virtual Column
qkswc|with clause
qkswcDriver|WITH Clause execution: Recursively traverse through all query blocks
qkx|SQL code generator
qm|XDB
qmcx|CSX
qmcxd|DECODING
qmcxe|ENCODING
qmcxe|SELFCON
qmcxm|ENCODING
qmf|ftp server
qmh|Protocols
qmixq|XMLIndex
qmn|Protocols
qmr|hierarchical resolver
qms|XOB storage and retrieval
qmudxClearBindValues|DBMS_XMLGEN.CLEARBINDVALUES
qmudxClose|DBMS_XMLGEN.CLOSECONTEXT
qmudxGetCtx|DBMS_XMLGEN.NEWCONTEXT
qmudxGetCtxFromHQ|DBMS_XMLGEN.NEWCONTEXTFROMHIERARCHY
qmudxGetNumRowsProcessed|DBMS_XMLGEN.GETNUMROWSPROCESSED
qmudxGetXMLClob|DBMS_XMLGEN.GETXMLWRAPPED
qmudxRemoveXSLTParam|DBMS_XMLGEN.REMOVEXSLTPARAM
qmudxRestartQuery|DBMS_XMLGEN.RESTARTQUERY
qmudxSetBindValue|DBMS_XMLGEN.SETBINDVALUE
qmudxSetMaxRows|DBMS_XMLGEN.SETMAXROWS
qmudxSetNullHandling|DBMS_XMLGEN.SETNULLHANDLING
qmudxSetRowSetTagName|DBMS_XMLGEN.SETROWSETTAG
qmudxSetRowTagName|DBMS_XMLGEN.SETROWTAG
qmudxSetSkipRows|DBMS_XMLGEN.SETSKIPROWS
qmudxSetXSLT|DBMS_XMLGEN.SETXSLT
qmudxSetXSLTParam|DBMS_XMLGEN.SETXSLTPARAM
qmudxUseItemTagsForColl|DBMS_XMLGEN.USEITEMTAGSFORCOLL
qmurs|handling URIs
qmx|xml support
qmxsax|sax processing
qmxtc|ddl and other operator support sql XML support
qmxtcDxsClearKeyCols|DBMS_XMLSTORE.CLEARKEYCOLUMNLIST
qmxtcDxsClearUpdCols|DBMS_XMLSTORE.CLEARUPDATECOLUMNLIST
qmxtcDxsClose|DBMS_XMLSTORE.CLOSECONTEXT
qmxtcDxsDeleteC|DBMS_XMLSTORE.DELETEXML
qmxtcDxsDeleteV|DBMS_XMLSTORE.DELETEXML
qmxtcDxsGetCtx|DBMS_XMLSTORE.NEWCONTEXT
qmxtcDxsInsertC|DBMS_XMLSTORE.INSERTXML
qmxtcDxsInsertV|DBMS_XMLSTORE.INSERTXML
qmxtcDxsSetPreserveWS|DBMS_XMLSTORE.SETPRESERVEWHITESPACE
qmxtcDxsSetKeyCol|DBMS_XMLSTORE.SETKEYCOLUMN
qmxtcDxsSetRowTagName|DBMS_XMLSTORE.SETROWTAG
qmxtcDxsSetUpdCol|DBMS_XMLSTORE.SETUPDATECOLUMN
qmxtcDxsUpdateC|DBMS_XMLSTORE.UPDATEXML
qmxtcDxsUpdateV|DBMS_XMLSTORE.UPDATEXML
qmxtgx|ADT to XML transformation
qmxtsk|xmltype support functions
qmxq|XML
qmxt|XML
qmxtra|Query
qmxtri|Schema
qmxtri|XMLIndex
qo|optimizer
qolclrevu|OUTLN_PKG.CLEAR_USED
qolgenol|OUTLN_PKG_INTERNAL
qolgensig|DBMS_SQLTCB_INTERNAL.I_TCB_GENERATE_SIGNATURE
qolrfcache|OUTLN_PKG.REFESH_OUTLINE_CACHE
qolsigupd|OUTLN_PKG.UPDATE_SIGNATURES
qolsigxct|OUTLN_PKG.EXACT_TEXT_SIGNATURES
qos|statistics
qosadvExecuteTaskDrv|DBMS_STATS_ADVISOR.I_EXECUTE_TASK_CALLOUT
qoshgshrc|DBMS_STATS.GET_STATS_RETENTION_CALLOUT
qoshposc|DBMS_STATS_INTERNAL.PURGE_OLD_STATS_CALLOUT
qoshrsoc|DBMS_STATS.REPORTING_MAN_LOG_OP
qoshrstc|DBMS_STATS.REPORTING_MAN_LOG_TASK_CALLOUT
qoshsavsys|DBMS_STATS.SAVE_SYSTEM_STATS
qoshsshrc|DBMS_STATS.SET_STATS_RETENTION_CALLOUT
qospCheckMMONPolicyViolation|DBMS_STATS_ADVISOR.I_CHKMPOLICY_VIOLATION_CALLOUT
qospClearMonModInfo|DBMS_STATS.CLEARMONMODINFO
qospClearStStatus|DBMS_STATS_INTERNAL.CLEAR_ST_STATUS_CALLOUT
qospColNormalConv2Raw|DBMS_STATS_INTERNAL.NORM_AND_CONV
qospFlushMonModInfo|DBMS_STATS.FLUSHMONMODINFO
qospGetCurRows|DBMS_STATS_ADVISOR.I_GET_CURRENT_ROWS_CALLOUT
qospGetExtnName|DBMS_STATS.GET_EXTENSION_NAME_CALLOUT
qospGetNoworkStat|DBMS_STATS.GET_NOWORK_CALOUT
qospGetScn|DBMS_STATS.GET_CURRENT_SCN_CALLOUT
qospMinMaxPartCol|DBMS_STATS.GET_PART_MINMAX
qospNormalizeDensity|DBMS_STATS.NORMALIZE_DENSITY_CALLOUT
qospRecColUsage|DBMS_STATS.REC_COLU_INFO
qospTestMmon|DBMS_STATS_INTERNAL.TEST_MMON_AUTOJOB
qosp_odci_inprogress|DBMS_STATS.ODCI_INPROGRESS
qosp_odci_reset_ugafsc|DBMS_STATS.ODCI_RESET_UGAFSC
qosp_odci_set_privs|DBMS_STATS.ODCI_SET_PRIVS
qosp_odci_set_ugafsc|DBMS_STATS.ODCI_SET_UGAFSC
qosp_odci_set_ugaqxob|DBMS_STATS.ODCI_SET_UGAQXOB
qospdefdop|DBMS_STATS_INTERNAL.GET_DEFAULT_DOP
qospdvexempt|DBMS_STATS.SET_DVSECURITY_MODE
qospfcl|DBMS_STATS.FIXED_COL_LENGTHS
qospfreq|DBMS_STATS.GET_CPU_FREQUENCY_CALLOUT
qospgetthr|DBMS_STATS.GET_THROUGHPUT_CALLOUT
qospgev|DBMS_STATS.GET_EVENT_LEVEL
qospgibc|DBMS_STATS_INTERNAL.GET_INDEX_BLOCK_COUNT_CALLOUT
qospgmveqCallBack|DBMS_STATS_INTERNAL.GET_MV_ENQUE
qospgtbc|DBMS_STATS_INTERNAL.GET_TABLE_BLOCK_COUNT_CALLOUT
qosphnc|DBMS_STATS.NORM_AND_CONV_HISTOGRAMS
qospmfal|DBMS_STATS.FLUSH_ALL_MON_INFO
qospmfcuo|DBMS_STATS.FLUSH_OBJ_COLU_INFO
qosppgaflg|DBMS_STATS_INTERNAL.QOSPSETPGAFLG
qospprv|DBMS_STATS.CHECK_PRIVS_CALLOUT
qospresetthr|DBMS_STATS.RESET_THROUGHPUT_INFO
qospscs|DBMS_STATS.SET_COLUMN_STATS_CALLOUT
qospsec|DBMS_STATS.SET_SECURITY_MODE
qospsgaflg|DBMS_STATS_INTERNAL.QOSPSETSGAFLG
qospsis|DBMS_STATS.SET_INDEX_STATS_CALLOUT
qospslck|DBMS_STATS.SET_LOCK_MODE_CALLOUT
qospsts|DBMS_STATS.SET_TABLE_STATS_CALLOUT
qospsys|DBMS_STATS.SET_SYSTEM_STATS_CALLOUT
qosptrc|DBMS_SPM_INTERNAL.I_NON_TERM_DUMP KSD_TRACE
qosadv|advisor
qosd|SQL plan directive
qosdAlterSPD|DBMS_SPD_INTERNAL.ALTER_SPD_CALLOUT
qosdCheckWindowMode|DBMS_STATS_INTERNAL.CHECK_WINDOW_CAPTURE_MODE
qosdDelExprStats|DBMS_STATS_INTERNAL.DELETE_EXPR_STATS_CALLOUT
qosdDSResExternal|DBMS_SPD_INTERNAL.DS_RES_INTERNAL
qosdFlushSPD|DBMS_SPD_INTERNAL.FLUSH_SPD_CALLOUT
qosdImportSPD|DBMS_SPD_INTERNAL.IMPORT_SPD_CALLOUT
qosdUB8ToSqlId|DBMS_SPD_INTERNAL.UB8_TO_SQLID
qosdVecbit|DBMS_SPD_INTERNAL.VECBIT
qosdgelc|DBMS_STATS_INTERNAL.GET_EXP_LIST_CALLOUT
qs|system
qsm|management
qsme|expression processing
qsmg_generate_checksum|PRVT_TUNE_MVIEW.GENERATE_CHECKSUM
qsmg_mvlog_advisor|PRVT_SYS_TUNE_MVIEW.ANALYZE_MVLOGS
qsmg_rewrite_query|PRVT_TUNE_MVIEW.REWRITE_QUERY_INTERNAL
qsmka|determine if summary would be useful
qsmkz|create/alter summary semantic analysis
qsmmcd|access advisor
qsmmcdGetTaskScript|PRVT_ACCESS_ADVISOR.GET_TASK_SCRIPT
qsmmcdImplementTask|PRVT_ACCESS_ADVISOR.X_IMPLEMENT_TASK
qsmmcdMain|PRVT_ACCESS_ADVISOR.AA_MAIN
qsmmcdParamValidate|PRVT_ACCESS_ADVISOR.PARAM_VALIDATE_EXT PRVT_WORKLOAD.PARAM_VALIDATE_EXT
qsmmhwghw|PRVT_WORKLOAD.GEN_HYP_WKD
qsmmutlGetNewName|PRVT_ACCESS_ADVISOR.GET_NEW_NAME
qsmmwrkDeleteStatement|PRVT_WORKLOAD.DELETE_ST
qsmmwrkImportSqlTuningSet|PRVT_WORKLOAD.IMPORT_SQLCACHE PRVT_WORKLOAD.IMPORT_STS 
qsmmwrkImportSumadv|PRVT_WORKLOAD.IMPORT_SUMADV
qsmmwrkImportUser|PRVT_WORKLOAD.IMPORT_USER
qsmmwrkInsertStatement|PRVT_WORKLOAD.SQLW_INSERT
qsmmwrkRecordJournal|PRVT_WORKLOAD.RECORD_JNL_ENTRY
qsmmwrkResetWorkload|PRVT_WORKLOAD.X_RESET_WORKLOAD
qsmmwrkUpdateStatement|PRVT_WORKLOAD.UPDATE_ST
qsmp|partition processing
qsmo|optimizer
qsmoAcceptAdaptivePlanExt|DBMS_SPM_INTERNAL.I_ACCEPT_ADAPTIVE_PLAN
qsmoAlterPlans|alter plans driver
qsmoAlterPlansExt|DBMS_SPM.I_ALTER_SQL_PLAN_BASELINE
qsmoAutocapNotifierExt|DBMS_SPM_INTERNAL.I_NOTIFY_SMB_CONFIG_UPDATE
qsmoCreatePlanBaselineExt|DBMS_SPM_INTERNAL.I_CREATE_SQL_PLAN_BASELINE
qsmoDropPlansExt|DBMS_SPM.I_DROP_SQL_PLAN_BASELINE
qsmoGenSqlHandleExt|DBMS_SPM.I_GENERATE_SQL_HANDLE_FROM_SIG
qsmoLoadPlansExt|DBMS_SPM_INTERNAL.LOAD_PLANS_SET
qsmoUnMigrateOutlnsExt|DBMS_SPM_INTERNAL.I_UNMIGRATE_STORED_OUTLINE
qsmoSPMAllowedExt|DBMS_SPM_INTERNAL.CHECK_SPM_ALLOWED
qsmq|dictionary access
qsmqcsm|create/drop/alter summary
qsmqutl|support
qsms|advisor
qsmssql|PRVT_WORKLOAD.ANALYZE_SQL
qsoda|DBMS_SODA
qsodaplsCreateColl|DBMS_SODA.CREATE_COLLECTION
qsodaplsDropColl|DBMS_SODA.DROP_COLLECTION
qsodaplsOpenColl|DBMS_SODA.OPEN_COLLECTION
qx|query execution
qxdid|domain index ddl operations
qxdid_odci_get_impltype_num|DBMS_ODCI.GET_IMPLTYPE_NUM
qxdid_odci_set_privs|DBMS_ODCI.ODCI_SET_PRIVS
qxidm|extensible index dml operations
qxidp|domain index ddl partition operations
qxim|support for objects
qximcom|create operator for type method
qximeop|evaluate operand
qxitex|support for create/drop indextype
qxopc|time operator callbacks
qxope|support for operator ddl
qxopq|support for user-defined operators
qxuag|support for user-defined aggragate processing
qxxm|support external tables
rae|rowsource and-equal 
rbfima|rowsource buffer implementation a
rcoima|rowsource count implementation a
rfa|data guard (?)
rfuima|rowsource for update implementation a
rfmon|data guard broker monitor
rfra|data guard broker monitor
rfrdb|data guard broker monitor
rfrla|data guard broker monitor
rfrm|data guard broker monitor
rfrxpt|data guard broker monitor
rfsAfPing|DBMS_DG.RFSAFPING
rfsAfReadyToFailover|DBMS_DG.RFSAFREADYTOFAILOVER
rfsAfStateChangeRecorded|DBMS_DG.RFSAFSTATECHANGERECORDED
rfs_add_database|DBMS_DG.RFS_ADD_DATABASE
rfs_add_far_sync|DBMS_DG.RFS_ADD_FAR_SYNC
rfs_check_connect|DBMS_DG.RFS_CHECK_CONNECT
rfs_create_configuration|DBMS_DG.RFS_CREATE_CONFIGURATION
rfs_disable_fsfo|DBMS_DG.RFS_DISABLE_FSFO
rfs_do_observe|DBMS_DG.RFS_DO_OBSERVE
rfs_dump_broker|DBMS_DG.RFS_DUMP_BROKER
rfs_dump_observer|DBMS_DG.RFS_DUMP_OBSERVER
rfs_enable_fsfo|DBMS_DG.RFS_ENABLE_FSFO
rfs_enable_member|DBMS_DG.RFS_ENABLE_MEMBER
rfs_fs_failover_for_hc_cond|DBMS_DG.RFS_FS_FAILOVER_FOR_HC_COND
rfs_initiate_fs_failover|DBMS_DG.RFS_INITIATE_FS_FAILOVER
rfs_remove_configuration|DBMS_DG.RFS_REMOVE_CONFIGURATION
rfs_remove_member|DBMS_DG.RFS_REMOVE_MEMBER
rfs_replace_name_in_props|DBMS_DG.RFS_REPLACE_NAME_IN_PROPS
rfs_reset_config_property|DBMS_DG.RFS_RESET_CONFIG_PROPERTY
rfs_reset_member_property|DBMS_DG.RFS_RESET_MEMBER_PROPERTY
rfs_set_member_property|DBMS_DG.RFS_SET_MEMBER_PROPERTY
rfs_set_protection_mode|DBMS_DG.RFS_SET_PROTECTION_MODE
rfs_startup_for_relocate|DBMS_DG.RFS_STARTUP_FOR_RELOCATE
rfs_stop_observer|DBMS_DG.RFS_STOP_OBSERVER
rfs_wait|DBMS_DG.RFS_WAIT
rfsbrq|DBMS_DG.RFSBRQ
rfsc2r|DBMS_DG.RFSC2R
rfscnl|DBMS_DG.RFSCNL
rfsdel|DBMS_DG.RFSDEL
rfsinfo|DBMS_DG.RFSINFO
rfspmeta|DBMS_DG.RFSPMETA
rfsreq|DBMS_DG.RFSREQ
rfsr2c|DBMS_DG.RFSR2C
rfsrsp|DBMS_DG.RFSRSP
rixima|rowsource index implementation a
rnm|rename statement operation
rpi|recursive program interface
rpicls|close
rpidrr|error handler for setup memory for the recursive session (dru)
rpidru|setup memory for recursive session
rpidrus|recursive program handling
rpidrv|recursive program interface driver
rpiexe|execute
rpiswu2|switch user in recursive sql
rtb|rowsource table
rw|row
rwo|operand
rwoima|vector implementation a
rwoupo|unpack row from buffer queue (px)
rws|source
rwsaidX|allocate new identity source
rwsima|retrieval according to defining query
rwsdef|definitions
rwsfcd|fetch from rowsource
rwsstd|start row source
sdbima|sort operation
sdbgrf|Diagnostic directory and file services
sdbgrfwf_write_file|write to tracefile
scg|concurrency global locks
scm|PLSQL apps
sel|select
selexe|execute: prepare area for fetch
seq|sequence numbers
sk|operating system dependent kernel
skdstdst|dump a stack trace
skg|generic
skgf|file
skgfalo|allocate sequential device
skgfcls|close device
skgfqio|queue I/O request(s)
skgfgiod|get IO done (?)
skgfnxtio|next IO
skgfofi|open file
skgfospo|operating system poll for IO completion
skgfr|requests
skgfr_error64|check for errors
skgfr_lio_listio64|perform listio (AIO) 64 bits
skgfr_open64|open file 64 bits
skgfrciohdlr|concurrent IO handler
skgfrdup|duplicate file handle
skgfrgsz|get size
skgfrliopo|listio (AIO) poll
skgfrvldtrq|validate requests
skgfrwat|wait for IO to complete
skgm|memory (os dependent)
skgmstack|call specified function with extra stack space
skgnfs|network file system
skgpnumcpu|return number of cpus in system
skgptalive|thread alive (check if process or thread is alive)
skgpw|post/wait
skgpwinit|initialization
skgpwpost|post
skgpwwait|wait
skgs|service
skgstm|time
skgstmGetEpochTs|get epoch timestamp (gettimeofday)
skgvm|virtual machine
skgvm_cpuid|detect cpuid
skgvm_detect_xen|detect xen
skgvm_detect_vmware|detect vmware
skgx|communication
skgxn|node monitor
skgxncin|defines an OSD context and returns a handle
skgxnpstat|polls/waits for process group status
skgxnreg|registers with process group as primary member (LMON)
skgxnsrg|registers with process group as slave member 
skgxp|IPC
skgxppost|post the owner of a contact out of a blocking call
sm|operating system dependent memory
smb|buffer
smbalo|allocate an smkdef from specified storage bin
smbeod|signal end of data for memory buffer
smbput|put a record into the memory buffer
sor|sort operation
soreod|end of data: close data input for sort
sorputqb|insert record into sort
sou2o|main oracle executable entry point
sl|operating system dependent call
slcpu|get cpu usage
slcpums|measurement (for getrusage)
slgei|call function with the oracle error code and arguments
slgts|get time stamp (for gettimeofday)
slmsrd|message file read, reads .msb file
slrac|verify (memory) read access
sltrgatime64|arbitrary time lookup 
sltrgftime64|time lookup main (for clock_gettime)
sltrgftime64_cgt|clock_gettime
sltrusleep|sleep (for nanosleep)
sn|operating system dependent network
snt|transport
sntp|ipc
sntpread|issue read
sntt|tcp/ip
