GV$ENQUEUE_LOCK|X$KSQRS
GV$ENQUEUE_STAT|X$KSQST
GV$ENQUEUE_STATISTICS|X$KSQST
GV$ENQUEUE_STATISTICS|X$KSQEQTYP
GV$EVENT_HISTOGRAM|X$KSLSESHIST
GV$EVENT_HISTOGRAM|X$KSLED
GV$EVENT_HISTOGRAM_MICRO|X$KSLSESHIST_MICRO
GV$EVENT_HISTOGRAM_MICRO|X$KSLED
GV$EVENT_NAME|X$KSLED
GV$EVENT_OUTLIERS|X$KSLSESOUT
GV$EVENT_OUTLIERS|X$KSLED
GV$EVENTMETRIC|X$KEWMEVMV
GV$EXADIRECT_ACL|X$KSACLTAB
GV$EXECUTION|X$KSTEX
GV$EXP_STATS|X$KSXM_EXP_STATS
GV$FALSE_PING|X$BH
GV$FALSE_PING|X$LE
GV$FAST_START_SERVERS|X$KTPRXRS
GV$FAST_START_TRANSACTIONS|X$KTPRXRT
GV$FAST_START_TRANSACTIONS|X$KTURHIST
GV$FILE_CACHE_TRANSFER|X$KCFIO
GV$FILE_CACHE_TRANSFER|X$KCCFE
GV$FILE_HISTOGRAM|X$KCFIOHIST
GV$FILE_HISTOGRAM|X$KCCFE
GV$FILE_HISTOGRAM|X$KCCFN
GV$FILE_OPTIMIZED_HISTOGRAM|X$KCFIOFCHIST
GV$FILE_OPTIMIZED_HISTOGRAM|X$KCCFE
GV$FILE_PING|X$KCFIO
GV$FILE_PING|X$KCCFE
GV$FILEMETRIC|X$KEWMFLMV
GV$FILEMETRIC_HISTORY|X$KEWMFLMV
GV$FILESPACE_USAGE|X$KTTEFINFO
GV$FILESTAT|X$KCFIO
GV$FILESTAT|X$KCCFE
GV$FILESTAT|X$KCCFN
GV$FIXED_TABLE|X$KQFTA
GV$FIXED_TABLE|X$KQFVI
GV$FIXED_TABLE|X$KQFDT
GV$FIXED_VIEW_DEFINITION|X$KQFVI
GV$FIXED_VIEW_DEFINITION|X$KQFVT
GV$FLASHBACK_DATABASE_LOG|X$KRFBLOG
GV$FLASHBACK_DATABASE_LOG|X$KCCFLE
GV$FLASHBACK_DATABASE_LOGFILE|X$KCCFN
GV$FLASHBACK_DATABASE_LOGFILE|X$KCCFLE
GV$FLASHBACK_DATABASE_STAT|X$KRFGSTAT
V$FLASHBACK_TXN_MODS|X$KTFTBTXNMODS
V$FLASHBACK_TXN_GRAPH|X$KTFTBTXNGRAPH
GV$FLASHFILESTAT|X$KCBFCIO
GV$FOREIGN_ARCHIVED_LOG|X$KCCRL
GV$FS_FAILOVER_HISTOGRAM|X$RFAHIST
GV$FS_FAILOVER_OBSERVERS|X$RFOB
GV$FS_FAILOVER_STATS|X$RFAFO
GV$FS_OBSERVER_HISTOGRAM|X$RFAHIST
GV$FS_OBSERVER_HISTOGRAM|X$RFOB
GV$GC_ELEMENT|X$LE
GV$GC_ELEMENTS_W_COLLISIONS|V$BH
GV$GCR_ACTIONS|X$GCRACTIONS
GV$GCR_LOG|X$GCRLOG
GV$GCR_METRICS|X$GCRMETRICS
GV$GCR_STATUS|X$GCRSTATUS
GV$GCSHVMASTER_INFO|X$KJDRPCMHV
GV$GCSPFMASTER_INFO|X$KJDRPCMPF
GV$GLOBAL_TRANSACTION|X$K2GTE2
GV$GES_BLOCKING_ENQUEUE|V$GES_ENQUEUE
GV$GES_DEADLOCKS|X$KJDDDEADLOCKS
GV$GES_DEADLOCK_SESSIONS|X$KJDDDEADLOCKSES
GV$GES_ENQUEUE|X$KJILKFT
GV$GES_ENQUEUE|X$KJBL
GV$GG_APPLY_COORDINATOR|X$KNSTACR
GV$GG_APPLY_COORDINATOR|V$SESSION
GV$GG_APPLY_READER|X$KSUSD
GV$GG_APPLY_READER|X$KSUSESTA
GV$GG_APPLY_READER|X$KSUSE
GV$GG_APPLY_READER|X$KNSTASL
GV$GG_APPLY_READER|V$SESSION
GV$GG_APPLY_RECEIVER|X$KNSTANR
GV$GG_APPLY_RECEIVER|X$KNSTACR
GV$GG_APPLY_SERVER|X$KNSTASL
GV$GG_APPLY_SERVER|V$SESSION
GV$GLOBALCONTEXT|X$GLOBALCONTEXT
GV$GLOBAL_BLOCKED_LOCKS|V$LOCK
